Trial,TrialSeed,ConfigurationID,ParameterFamily,ParameterValue,LambdaMin,LambdaMax,HuberScaleMultiplier,HuberDelta,Alpha,SideThresholdMultiplier,SideThreshold,Mu,EstimatedRank,IRLSMaxIterations,Status,ExecutionPosition,RuntimeSeconds,PreMutationMeanNRE50,RecoveryIntegral50,FinalMeanNRE100,MeanLambda,MinimumLambdaPost50,MeanPriorIRLSIterations,MeanPosteriorIRLSIterations,VisualSigma,SideSigma,ActualObservationRatio,ActualSpatterDensity,SideDelay
27,2027,lambda_min_0p1,lambda_min,0.1,0.1,0.8,3,0.0883497090255977,0.999,3,0.724734365623886,0.01,5,3,1,16,1.6741153,0.0222640897506391,14.1998737664797,0.0206765891452746,0.795444439046113,0.1,2.118,2.072,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,lambda_min_0p4,lambda_min,0.4,0.4,0.8,3,0.0883497090255977,0.999,3,0.724734365623886,0.01,5,3,1,10,1.7128786,0.0222665148354614,18.988231899121,0.0206837854177658,0.797396822312064,0.4,2.13,2.086,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,lambda_max_0p9,lambda_max,0.9,0.7,0.9,3,0.0883497090255977,0.999,3,0.724734365623886,0.01,5,3,1,6,1.6634703,0.0302245611326066,41.153084389538,0.0263419064323864,0.898698411156035,0.7,2.224,2.176,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,lambda_max_0p99,lambda_max,0.99,0.7,0.99,3,0.0883497090255977,0.999,3,0.724734365623886,0.01,5,3,1,9,1.7983136,0.106762407899612,49.7833596347444,0.974565874186063,0.988112696176245,0.7,2.788,2.772,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,huber_1p345,huber,1.345,0.7,0.8,1.345,0.0396101195464763,0.999,3,0.724734365623886,0.01,5,3,1,17,1.7734419,0.0207992162963808,25.6899929580554,0.0189071579086547,0.799349205578015,0.7,2.992,2.972,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,huber_6,huber,6,0.7,0.8,6,0.176699418051195,0.999,3,0.724734365623886,0.01,5,3,1,4,1.7300217,0.0299709999862108,17.3113095059407,0.0282676013353333,0.799349205578015,0.7,2.058,2.056,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,alpha_0p9,alpha,0.9,0.7,0.8,3,0.0883497090255977,0.9,3,0.724734365623886,0.01,5,3,1,7,1.6703098,0.0222665520053939,21.4729257237136,0.0205814016906942,0.798968969079752,0.7,2.136,2.084,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,alpha_0p99,alpha,0.99,0.7,0.8,3,0.0883497090255977,0.99,3,0.724734365623886,0.01,5,3,1,2,1.7366418,0.0222665520053939,21.4835118977156,0.0205805154374565,0.799336416998186,0.7,2.136,2.084,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,theta_1,theta,1,0.7,0.8,3,0.0883497090255977,0.999,1,0.241578121874629,0.01,5,3,1,14,1.7125337,0.0222812795263056,20.9266442365141,0.020630340485732,0.791320571767856,0.7,2.132,2.084,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,theta_6,theta,6,0.7,0.8,3,0.0883497090255977,0.999,6,1.44946873124777,0.01,5,3,1,11,1.6727084,0.0222665021028439,21.5665857894672,0.0205723218507299,0.799799999999998,0.7,2.136,2.084,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,mu_0p001,mu,0.001,0.7,0.8,3,0.0883497090255977,0.999,3,0.724734365623886,0.001,5,3,1,13,1.7076075,0.0218669147253064,21.1416263039325,0.0206832178891435,0.799349205578015,0.7,2.132,2.09,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,mu_0p1,mu,0.1,0.7,0.8,3,0.0883497090255977,0.999,3,0.724734365623886,0.1,5,3,1,1,1.7916615,0.0227738609696167,20.3819721991226,0.0214026326580259,0.799349205578015,0.7,2.162,2.1,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,rank_3,rank,3,0.7,0.8,3,0.0883497090255977,0.999,3,0.724734365623886,0.01,3,3,1,15,1.3806657,0.63622809652026,38.9165374146483,0.648478670536337,0.799349205578015,0.7,2.998,2.994,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,rank_7,rank,7,0.7,0.8,3,0.0883497090255977,0.999,3,0.724734365623886,0.01,7,3,1,12,1.9011983,0.0258688829100298,15.4915642186565,0.0237007783367373,0.799349205578015,0.7,2.296,2.218,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,irls_1,irls,1,0.7,0.8,3,0.0883497090255977,0.999,3,0.724734365623886,0.01,5,1,1,5,1.5662024,0.022237246533239,20.6790178080792,0.0207611919043984,0.799349205578015,0.7,1,1,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
27,2027,irls_5,irls,5,0.7,0.8,3,0.0883497090255977,0.999,3,0.724734365623886,0.01,5,5,1,8,1.7123564,0.0222318529858797,21.2408982668759,0.0207173550448656,0.799349205578015,0.7,2.252,2.192,0.0294499030085326,0.17082152816386,0.4999272,0.0498808,4
28,2028,default,default,NaN,0.7,0.8,3,0.0879574651368683,0.999,3,1.14737038431449,0.01,5,3,1,8,1.6924806,0.022797117834925,19.8824998421494,0.0214294619791003,0.799793237783364,0.7,2.114,2.082,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,lambda_min_0p1,lambda_min,0.1,0.1,0.8,3,0.0879574651368683,0.999,3,1.14737038431449,0.01,5,3,1,11,1.7222603,0.022797117834925,13.4254650587793,0.0215047135152922,0.79855266448356,0.1,2.108,2.072,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,lambda_min_0p4,lambda_min,0.4,0.4,0.8,3,0.0879574651368683,0.999,3,1.14737038431449,0.01,5,3,1,12,1.6763718,0.022797117834925,18.0022907297664,0.0214941364680878,0.799172951133462,0.4,2.114,2.082,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,lambda_max_0p9,lambda_max,0.9,0.7,0.9,3,0.0879574651368683,0.999,3,1.14737038431449,0.01,5,3,1,5,1.7297104,0.0306356323042163,40.2323217250012,0.029903256935641,0.899586475566734,0.7,2.248,2.176,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,lambda_max_0p99,lambda_max,0.99,0.7,0.99,3,0.0879574651368683,0.999,3,1.14737038431449,0.01,5,3,1,4,1.8397541,0.104958790522994,49.5772917219214,0.962799066314374,0.989400389571759,0.7,2.79,2.782,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,huber_1p345,huber,1.345,0.7,0.8,1.345,0.0394342635363626,0.999,3,1.14737038431449,0.01,5,3,1,6,1.7505135,0.0207521425936975,24.215066338415,0.0195633083158195,0.799793237783364,0.7,2.99,2.97,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,huber_6,huber,6,0.7,0.8,6,0.175914930273737,0.999,3,1.14737038431449,0.01,5,3,1,10,1.667198,0.0315552963927605,17.5551067913759,0.029877638623007,0.799793237783364,0.7,2.064,2.06,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,alpha_0p9,alpha,0.9,0.7,0.8,3,0.0879574651368683,0.9,3,1.14737038431449,0.01,5,3,1,15,1.7059519,0.022797117834925,19.8767739418141,0.0214295452045717,0.799790468056917,0.7,2.114,2.082,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,alpha_0p99,alpha,0.99,0.7,0.8,3,0.0879574651368683,0.99,3,1.14737038431449,0.01,5,3,1,14,1.6942861,0.022797117834925,19.8820813354128,0.0214294678311848,0.799793035538425,0.7,2.114,2.082,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,theta_1,theta,1,0.7,0.8,3,0.0879574651368683,0.999,1,0.382456794771497,0.01,5,3,1,2,1.6623167,0.0228045869254628,19.6903918632845,0.021430448062055,0.795552063298992,0.7,2.112,2.08,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,theta_6,theta,6,0.7,0.8,3,0.0879574651368683,0.999,6,2.29474076862898,0.01,5,3,1,1,1.7239029,0.022797117834925,19.8965209528167,0.0214292838975542,0.799799999999998,0.7,2.114,2.082,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,mu_0p001,mu,0.001,0.7,0.8,3,0.0879574651368683,0.999,3,1.14737038431449,0.001,5,3,1,9,1.6731198,0.0220942248258604,19.8197244602142,0.0215440726809364,0.799793237783364,0.7,2.124,2.09,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,mu_0p1,mu,0.1,0.7,0.8,3,0.0879574651368683,0.999,3,1.14737038431449,0.1,5,3,1,13,1.6673019,0.0233582392053876,19.4320810961362,0.0213288640497755,0.799793237783364,0.7,2.11,2.078,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,rank_3,rank,3,0.7,0.8,3,0.0879574651368683,0.999,3,1.14737038431449,0.01,3,3,1,17,1.3489968,0.609914273515133,38.0523128612772,0.632227834020081,0.799793237783364,0.7,2.994,2.992,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,rank_7,rank,7,0.7,0.8,3,0.0879574651368683,0.999,3,1.14737038431449,0.01,7,3,1,3,1.9744587,0.0261407133054627,16.1083929691869,0.0271269857209176,0.799793237783364,0.7,2.664,2.662,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,irls_1,irls,1,0.7,0.8,3,0.0879574651368683,0.999,3,1.14737038431449,0.01,5,1,1,16,1.5714726,0.0226606993428647,20.0798640337582,0.0216444410551703,0.799793237783364,0.7,1,1,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
28,2028,irls_5,irls,5,0.7,0.8,3,0.0879574651368683,0.999,3,1.14737038431449,0.01,5,5,1,7,1.72913,0.022430139339613,19.6015970788382,0.0215671225178188,0.799793237783364,0.7,2.24,2.192,0.0293191550456228,0.270437793093797,0.499016,0.0499896,2
29,2029,default,default,NaN,0.7,0.8,3,0.0884969428661334,0.999,3,1.04084614176927,0.01,5,3,1,7,1.6818614,0.0219711622414599,21.4905085058958,0.0202656768463494,0.799779364467771,0.7,2.122,2.086,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,lambda_min_0p1,lambda_min,0.1,0.1,0.8,3,0.0884969428661334,0.999,3,1.04084614176927,0.01,5,3,1,8,1.7104617,0.0219711622414599,14.1376838562646,0.0204027632375545,0.798455551274407,0.1,2.112,2.078,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,lambda_min_0p4,lambda_min,0.4,0.4,0.8,3,0.0884969428661334,0.999,3,1.04084614176927,0.01,5,3,1,9,1.7161169,0.0219711622414599,19.155070607805,0.0204710276321365,0.799117457871089,0.4,2.122,2.082,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,lambda_max_0p9,lambda_max,0.9,0.7,0.9,3,0.0884969428661334,0.999,3,1.04084614176927,0.01,5,3,1,2,1.7425197,0.0280378264181511,41.9659660348142,0.0280060385113025,0.899558728935547,0.7,2.204,2.17,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,lambda_max_0p99,lambda_max,0.99,0.7,0.99,3,0.0884969428661334,0.999,3,1.04084614176927,0.01,5,3,1,13,1.731689,0.0968213416848928,49.9245432035724,0.995636923308966,0.989360156956538,0.7,2.756,2.746,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,huber_1p345,huber,1.345,0.7,0.8,1.345,0.0396761293849831,0.999,3,1.04084614176927,0.01,5,3,1,17,1.7772777,0.0200753320102783,25.8037777189794,0.0185429274306919,0.799779364467771,0.7,2.97,2.916,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,huber_6,huber,6,0.7,0.8,6,0.176993885732267,0.999,3,1.04084614176927,0.01,5,3,1,3,1.7457309,0.030564346444199,18.6079113379866,0.0281236590347611,0.799779364467771,0.7,2.068,2.062,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,alpha_0p9,alpha,0.9,0.7,0.8,3,0.0884969428661334,0.9,3,1.04084614176927,0.01,5,3,1,6,1.6521,0.0219711622414599,21.4760947918097,0.0202664161996825,0.799774056588324,0.7,2.122,2.086,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,alpha_0p99,alpha,0.99,0.7,0.8,3,0.0884969428661334,0.99,3,1.04084614176927,0.01,5,3,1,11,1.7359871,0.0219711622414599,21.4894214073648,0.0202657322190807,0.799778963102754,0.7,2.122,2.086,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,theta_1,theta,1,0.7,0.8,3,0.0884969428661334,0.999,1,0.346948713923091,0.01,5,3,1,14,1.7179505,0.0221100700517988,21.0839508960496,0.0202872850814501,0.795318159030681,0.7,2.12,2.08,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,theta_6,theta,6,0.7,0.8,3,0.0884969428661334,0.999,6,2.08169228353855,0.01,5,3,1,1,1.6943029,0.0219711622414599,21.5471430654007,0.0202627186408779,0.799799999999998,0.7,2.122,2.084,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,mu_0p001,mu,0.001,0.7,0.8,3,0.0884969428661334,0.999,3,1.04084614176927,0.001,5,3,1,12,1.6902747,0.0222108587030867,21.3142789568514,0.0205174545164977,0.799779364467771,0.7,2.128,2.084,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,mu_0p1,mu,0.1,0.7,0.8,3,0.0884969428661334,0.999,3,1.04084614176927,0.1,5,3,1,15,1.6894769,0.0226158511368381,22.512604970008,0.0206637102784185,0.799779364467771,0.7,2.114,2.082,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,rank_3,rank,3,0.7,0.8,3,0.0884969428661334,0.999,3,1.04084614176927,0.01,3,3,1,10,1.3660977,0.634059196631382,38.2513803647787,0.643768851555705,0.799779364467771,0.7,2.972,2.96,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,rank_7,rank,7,0.7,0.8,3,0.0884969428661334,0.999,3,1.04084614176927,0.01,7,3,1,5,1.9475258,0.025504588243026,17.4986623282357,0.028490259499465,0.799779364467771,0.7,2.532,2.516,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,irls_1,irls,1,0.7,0.8,3,0.0884969428661334,0.999,3,1.04084614176927,0.01,5,1,1,4,1.619121,0.0222224035478858,22.355191019892,0.0201278086552661,0.799779364467771,0.7,1,1,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
29,2029,irls_5,irls,5,0.7,0.8,3,0.0884969428661334,0.999,3,1.04084614176927,0.01,5,5,1,16,1.657838,0.022087944174559,21.4645429879838,0.0203265355977358,0.799779364467771,0.7,2.242,2.192,0.0294989809553778,0.245329788338969,0.4994056,0.0499432,3
30,2030,default,default,NaN,0.7,0.8,3,0.088719152179352,0.999,3,0.39669912252262,0.01,5,3,1,1,1.6757945,0.0219863806035386,19.7745114504135,0.0217136914084214,0.796783465879378,0.7,2.134,2.092,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,lambda_min_0p1,lambda_min,0.1,0.1,0.8,3,0.088719152179352,0.999,3,0.39669912252262,0.01,5,3,1,3,1.7302828,0.0227465366500456,11.4775176352322,0.021751008918196,0.777484261155655,0.1,2.112,2.068,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,lambda_min_0p4,lambda_min,0.4,0.4,0.8,3,0.088719152179352,0.999,3,0.39669912252262,0.01,5,3,1,13,1.7109424,0.0221923230931512,16.3771585760026,0.0217677515903988,0.787133863517517,0.4,2.12,2.078,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,lambda_max_0p9,lambda_max,0.9,0.7,0.9,3,0.088719152179352,0.999,3,0.39669912252262,0.01,5,3,1,9,1.6678414,0.0268346124802137,36.2829090090194,0.0291142814522851,0.89356693175876,0.7,2.234,2.178,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,lambda_max_0p99,lambda_max,0.99,0.7,0.99,3,0.088719152179352,0.999,3,0.39669912252262,0.01,5,3,1,7,1.7870419,0.0854610692362039,49.8661860518564,0.880546194719373,0.980672051050199,0.7,2.73,2.716,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,huber_1p345,huber,1.345,0.7,0.8,1.345,0.0397757532270762,0.999,3,0.39669912252262,0.01,5,3,1,5,1.826046,0.0196204931055608,24.2867626290927,0.0197815010482583,0.796783465879378,0.7,2.98,2.96,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,huber_6,huber,6,0.7,0.8,6,0.177438304358704,0.999,3,0.39669912252262,0.01,5,3,1,10,1.6691585,0.0305667667300535,16.6481524462151,0.0304205377720333,0.796783465879378,0.7,2.054,2.048,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,alpha_0p9,alpha,0.9,0.7,0.8,3,0.088719152179352,0.9,3,0.39669912252262,0.01,5,3,1,2,1.7135361,0.0220501153250836,19.5096647023523,0.0217078499102678,0.787772365086588,0.7,2.132,2.09,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,alpha_0p99,alpha,0.99,0.7,0.8,3,0.088719152179352,0.99,3,0.39669912252262,0.01,5,3,1,14,1.659292,0.0220143329604473,19.6084279951069,0.0216905113333184,0.794407203447011,0.7,2.134,2.092,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,theta_1,theta,1,0.7,0.8,3,0.088719152179352,0.999,1,0.132233040840873,0.01,5,3,1,15,1.6701478,0.0221135674529898,19.0902160513926,0.0216955053791894,0.788447569063183,0.7,2.13,2.088,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,theta_6,theta,6,0.7,0.8,3,0.088719152179352,0.999,6,0.79339824504524,0.01,5,3,1,4,1.711613,0.0219709240980617,20.1063552293269,0.0217275358512151,0.79955259425544,0.7,2.138,2.092,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,mu_0p001,mu,0.001,0.7,0.8,3,0.088719152179352,0.999,3,0.39669912252262,0.001,5,3,1,12,1.7029488,0.022215030959502,19.8067524225167,0.0217267010471536,0.796783465879378,0.7,2.128,2.094,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,mu_0p1,mu,0.1,0.7,0.8,3,0.088719152179352,0.999,3,0.39669912252262,0.1,5,3,1,6,1.7246069,0.0223926205448399,19.6012534288395,0.0215387236542741,0.796783465879378,0.7,2.12,2.08,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,rank_3,rank,3,0.7,0.8,3,0.088719152179352,0.999,3,0.39669912252262,0.01,3,3,1,16,1.3449599,0.613574426473399,38.4978444224252,0.643570388312059,0.796783465879378,0.7,2.992,2.996,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,rank_7,rank,7,0.7,0.8,3,0.088719152179352,0.999,3,0.39669912252262,0.01,7,3,1,17,1.9123037,0.0261953806105527,15.8296214461349,0.0281889686344324,0.796783465879378,0.7,2.568,2.546,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,irls_1,irls,1,0.7,0.8,3,0.088719152179352,0.999,3,0.39669912252262,0.01,5,1,1,8,1.5400835,0.0219989927999176,19.6938730421799,0.0216722939061266,0.796783465879378,0.7,1,1,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
30,2030,irls_5,irls,5,0.7,0.8,3,0.088719152179352,0.999,3,0.39669912252262,0.01,5,5,1,11,1.7294757,0.0220639531495024,19.7864825520886,0.0216811005609337,0.796783465879378,0.7,2.248,2.19,0.0295730507264507,0.0935028798754992,0.500352,0.0502144,5
31,2031,default,default,NaN,0.7,0.8,3,0.0895268267753683,0.999,3,0.596550525837567,0.01,5,3,1,1,1.7388153,0.0226309193412021,21.4291053983193,0.020985805618392,0.798960940921657,0.7,2.122,2.084,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,lambda_min_0p1,lambda_min,0.1,0.1,0.8,3,0.0895268267753683,0.999,3,0.596550525837567,0.01,5,3,1,12,1.6846609,0.0226313197783533,13.9557209900625,0.0207275786268781,0.792726586451606,0.1,2.112,2.076,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,lambda_min_0p4,lambda_min,0.4,0.4,0.8,3,0.0895268267753683,0.999,3,0.596550525837567,0.01,5,3,1,9,1.7310999,0.0226308198968714,19.4380103305586,0.0208371682271362,0.795843763686631,0.4,2.122,2.084,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,lambda_max_0p9,lambda_max,0.9,0.7,0.9,3,0.0895268267753683,0.999,3,0.596550525837567,0.01,5,3,1,11,1.7070002,0.0306198915385054,41.2093478928833,0.0261416480363798,0.897921881843318,0.7,2.224,2.186,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,lambda_max_0p99,lambda_max,0.99,0.7,0.99,3,0.0895268267753683,0.999,3,0.596550525837567,0.01,5,3,1,13,1.7924355,0.101218738256062,49.7286509071886,0.976600410051905,0.986986728672807,0.7,2.78,2.772,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,huber_1p345,huber,1.345,0.7,0.8,1.345,0.0401378606709568,0.999,3,0.596550525837567,0.01,5,3,1,10,1.8140498,0.0204998109054163,25.3805422359098,0.0193015371947251,0.798960940921657,0.7,2.996,2.964,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,huber_6,huber,6,0.7,0.8,6,0.179053653550737,0.999,3,0.596550525837567,0.01,5,3,1,17,1.6952217,0.0316643579737846,18.1787516351271,0.0290784275539924,0.798960940921657,0.7,2.066,2.056,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,alpha_0p9,alpha,0.9,0.7,0.8,3,0.0895268267753683,0.9,3,0.596550525837567,0.01,5,3,1,7,1.6831757,0.0226309136590475,21.4042358195827,0.0210117397506458,0.797947297386637,0.7,2.122,2.084,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,alpha_0p99,alpha,0.99,0.7,0.8,3,0.0895268267753683,0.99,3,0.596550525837567,0.01,5,3,1,16,1.6383193,0.0226309136590475,21.4275970448199,0.0209910115735953,0.798747677577605,0.7,2.122,2.084,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,theta_1,theta,1,0.7,0.8,3,0.0895268267753683,0.999,1,0.198850175279189,0.01,5,3,1,14,1.6847332,0.0226661498414959,20.7905532938298,0.0209883309937874,0.790449061484616,0.7,2.118,2.082,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,theta_6,theta,6,0.7,0.8,3,0.0895268267753683,0.999,6,1.19310105167513,0.01,5,3,1,4,1.6565752,0.0226309454600059,21.5111766495418,0.0209870902266723,0.799799999999998,0.7,2.122,2.084,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,mu_0p001,mu,0.001,0.7,0.8,3,0.0895268267753683,0.999,3,0.596550525837567,0.001,5,3,1,5,1.7269532,0.0225343772489975,23.3144035039516,0.020410413294034,0.798960940921657,0.7,2.128,2.092,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,mu_0p1,mu,0.1,0.7,0.8,3,0.0895268267753683,0.999,3,0.596550525837567,0.1,5,3,1,2,1.7322008,0.0228100543673458,20.9903480443777,0.0211414883638902,0.798960940921657,0.7,2.132,2.094,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,rank_3,rank,3,0.7,0.8,3,0.0895268267753683,0.999,3,0.596550525837567,0.01,3,3,1,8,1.3735705,0.604480064836693,37.3455113109534,0.624168632838301,0.798960940921657,0.7,2.99,2.988,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,rank_7,rank,7,0.7,0.8,3,0.0895268267753683,0.999,3,0.596550525837567,0.01,7,3,1,3,1.9828865,0.0282837016466611,15.5549631949303,0.0283328954194453,0.798960940921657,0.7,2.694,2.768,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,irls_1,irls,1,0.7,0.8,3,0.0895268267753683,0.999,3,0.596550525837567,0.01,5,1,1,6,1.6299468,0.0226781674240511,21.4835097113587,0.0208065902039521,0.798960940921657,0.7,1,1,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
31,2031,irls_5,irls,5,0.7,0.8,3,0.0895268267753683,0.999,3,0.596550525837567,0.01,5,5,1,15,1.671874,0.0226572134985984,22.0985712143012,0.0210343732070527,0.798960940921657,0.7,2.258,2.204,0.0298422755917894,0.140608307380048,0.5003872,0.0501608,3
32,2032,default,default,NaN,0.7,0.8,3,0.0871682143144403,0.999,3,0.862441526221733,0.01,5,3,1,6,1.7840448,0.0231266731731771,20.738615658514,0.0205856476834046,0.799469847005098,0.7,2.146,2.088,0.0290560714381468,0.203279417189421,0.5002736,0.0498968,3
32,2032,lambda_min_0p1,lambda_min,0.1,0.1,0.8,3,0.0871682143144403,0.999,3,0.862441526221733,0.01,5,3,1,14,1.7314049,0.0231212840746293,13.1542438613882,0.0207074691756049,0.7962889290357,0.1,2.13,2.076,0.0290560714381468,0.203279417189421,0.5002736,0.0498968,3
32,2032,lambda_min_0p4,lambda_min,0.4,0.4,0.8,3,0.0871682143144403,0.999,3,0.862441526221733,0.01,5,3,1,13,1.7452847,0.0231256362787606,18.4702785224116,0.0206868207185722,0.797879388020399,0.4,2.142,2.086,0.0290560714381468,0.203279417189421,0.5002736,0.0498968,3
32,2032,lambda_max_0p9,lambda_max,0.9,0.7,0.9,3,0.0871682143144403,0.999,3,0.862441526221733,0.01,5,3,1,12,1.7503315,0.0312659999382805,39.606850827351,0.0277002285851122,0.898939694010202,0.7,2.254,2.184,0.0290560714381468,0.203279417189421,0.5002736,0.0498968,3
32,2032,lambda_max_0p99,lambda_max,0.99,0.7,0.99,3,0.0871682143144403,0.999,3,0.862441526221733,0.01,5,3,1,15,1.7573575,0.10767960913357,49.8987866128805,0.991235079864724,0.988462556314789,0.7,2.816,2.812,0.0290560714381468,0.203279417189421,0.5002736,0.0498968,3
32,2032,huber_1p345,huber,1.345,0.7,0.8,1.345,0.0390804160843074,0.999,3,0.862441526221733,0.01,5,3,1,7,1.8135208,0.0211328861108935,25.5982493000026,0.0191591598368996,0.799469847005098,0.7,2.994,2.986,0.0290560714381468,0.203279417189421,0.5002736,0.0498968,3
32,2032,huber_6,huber,6,0.7,0.8,6,0.174336428628881,0.999,3,0.862441526221733,0.01,5,3,1,16,1.6783976,0.03180290631826,18.1462831303892,0.0284142015999144,0.799469847005098,0.7,2.066,2.066,0.0290560714381468,0.203279417189421,0.5002736,0.0498968,3
32,2032,alpha_0p9,alpha,0.9,0.7,0.8,3,0.0871682143144403,0.9,3,0.862441526221733,0.01,5,3,1,4,1.723143,0.0231266712482635,20.7366169176758,0.0205857328277803,0.799464258319888,0.7,2.146,2.088,0.0290560714381468,0.203279417189421,0.5002736,0.0498968,3
32,2032,alpha_0p99,alpha,0.99,0.7,0.8,3,0.0871682143144403,0.99,3,0.862441526221733,0.01,5,3,1,17,1.6768668,0.0231266730043731,20.7384583144802,0.0205856544149141,0.799469363183834,0.7,2.146,2.088,0.0290560714381468,0.203279417189421,0.5002736,0.0498968,3
32,2032,theta_1,theta,1,0.7,0.8,3,0.0871682143144403,0.999,1,0.287480508740578,0.01,5,3,1,5,1.7223922,0.0231691123120619,20.2282240491448,0.0206065379393391,0.794331288485939,0.7,2.146,2.086,0.0290560714381468,0.203279417189421,0.5002736,0.0498968,3
